,Restaurant_id,rating
44999,id_4991,3.5 
45000,id_4993,4.5 
45001,id_4994,3.5 
45002,id_4995,4.0 
45003,id_4996,4.0 
45004,id_4997,4.5 
45005,id_4998,5.0 
45006,id_4999,4.5 
45007,id_5000,4.0 
45008,id_5001,
45009,id_5002,4.0 
45010,id_5003,
45011,id_5004,4.5 
45012,id_5005,3.5 
45013,id_5006,4.5 
45014,id_5007,3.5 
45015,id_5008,4.5 
45016,id_5009,4.0 
45017,id_5010,
45018,id_5011,
45019,id_5012,
45020,id_5013,
45021,id_5014,4.0 
45022,id_5015,
45023,id_5016,3.5 
45024,id_5017,
45025,id_5018,
45026,id_5019,4.0 
45027,id_5020,2.5 
45028,id_5021,3.5 
45029,id_5022,3.5 
45030,id_5023,4.0 
45031,id_5024,
45032,id_5025,4.0 
45033,id_5026,3.5 
45034,id_5027,4.0 
45035,id_5028,
45036,id_5029,4.5 
45037,id_5030,4.5 
45038,id_5031,3.0 
45039,id_5032,4.0 
45040,id_5033,
45041,id_5034,
45042,id_5035,3.0 
45043,id_5036,4.0 
45044,id_5037,3.5 
45045,id_5038,4.5 
45046,id_5039,3.5 
45047,id_5040,4.5 
45048,id_5041,4.0 
45049,id_5042,4.0 
45050,id_5043,5.0 
45051,id_5044,4.5 
45052,id_5045,3.5 
45053,id_5046,4.0 
45054,id_5047,4.0 
45055,id_5048,3.5 
45056,id_5049,4.5 
45057,id_5050,4.0 
45058,id_5051,4.0 
45059,id_5052,4.0 
45060,id_5053,4.5 
45061,id_5054,4.0 
45062,id_5055,4.0 
45063,id_5056,4.0 
45064,id_5057,4.5 
45065,id_5058,2.5 
45066,id_5059,4.5 
45067,id_5060,4.5 
45068,id_5061,
45069,id_5062,
45070,id_5063,4.0 
45071,id_5064,
45072,id_5065,2.5 
45073,id_5066,2.5 
45074,id_5067,
45075,id_5068,
45076,id_5069,3.5 
45077,id_5070,3.0 
45078,id_5071,4.5 
45079,id_5072,
45080,id_5073,3.5 
45081,id_5074,5.0 
45082,id_5075,5.0 
45083,id_5076,4.5 
45084,id_5077,
45085,id_5078,4.0 
45086,id_5079,3.5 
45087,id_5080,4.0 
45088,id_5081,4.5 
45089,id_5082,3.5 
45090,id_5083,4.0 
45091,id_5084,3.5 
45092,id_5085,1.5 
45093,id_5086,
45094,id_5087,
45095,id_5088,4.5 
45096,id_5089,
45097,id_5090,4.0 
45098,id_5091,2.5 
45099,id_5092,4.5 
45100,id_5093,
45101,id_5094,
45102,id_5095,4.5 
45103,id_5096,3.5 
45104,id_5097,
45105,id_5098,
45106,id_5099,
45107,id_5100,4.5 
45108,id_5101,4.0 
45109,id_5102,3.0 
45110,id_5103,3.5 
45111,id_5104,4.0 
45112,id_5105,4.5 
45113,id_5106,4.0 
45114,id_5107,4.5 
45115,id_5108,4.0 
45116,id_5109,4.0 
45117,id_5110,3.5 
45118,id_5111,
45119,id_5112,4.0 
45120,id_5113,4.5 
45121,id_5114,4.0 
45122,id_5115,3.5 
45123,id_5116,
45124,id_5117,5.0 
45125,id_5118,
45126,id_5119,4.0 
45127,id_5120,
45128,id_5121,3.5 
45129,id_5122,3.5 
45130,id_5123,
45131,id_5124,4.5 
45132,id_5125,3.5 
45133,id_5126,3.5 
45134,id_5127,3.5 
45135,id_5128,3.0 
45136,id_5129,4.0 
45137,id_5130,4.5 
45138,id_5131,3.0 
45139,id_5132,4.0 
45140,id_5133,3.5 
45141,id_5134,3.0 
45142,id_5135,
45143,id_5136,
45144,id_5137,
45145,id_5138,3.5 
45146,id_5139,
45147,id_5140,3.0 
45148,id_5141,
45149,id_5142,3.0 
45150,id_5143,4.5 
45151,id_5144,
45152,id_5145,4.5 
45153,id_5146,4.5 
45154,id_5147,4.5 
45155,id_5148,4.0 
45156,id_5149,4.5 
45157,id_5150,4.5 
45158,id_5151,
45159,id_5152,4.0 
45160,id_5153,4.0 
45161,id_5154,3.0 
45162,id_5155,4.5 
45163,id_5156,4.0 
45164,id_5157,4.5 
45165,id_5158,3.5 
45166,id_5159,4.5 
45167,id_5160,
45168,id_5161,4.5 
45169,id_5162,4.0 
45170,id_5163,4.5 
45171,id_5164,4.5 
45172,id_5165,4.0 
45173,id_5166,
45174,id_5167,2.5 
45175,id_5168,
45176,id_5169,3.5 
45177,id_5170,4.5 
45178,id_5171,
45179,id_5172,
45180,id_5173,3.5 
45181,id_5174,4.5 
45182,id_5175,4.0 
45183,id_5176,4.0 
45184,id_5177,
45185,id_5178,3.5 
45186,id_5179,4.5 
45187,id_5180,3.0 
45188,id_5181,4.5 
45189,id_5182,4.5 
45190,id_5183,4.0 
45191,id_5184,
45192,id_5185,2.0 
45193,id_5186,4.0 
45194,id_5187,4.0 
45195,id_5188,
45196,id_5189,4.5 
45197,id_5190,4.0 
45198,id_5191,
45199,id_5192,3.0 
45200,id_5193,3.5 
45201,id_5194,3.5 
45202,id_5195,4.5 
45203,id_5196,
45204,id_5197,4.0 
45205,id_5198,
45206,id_5199,4.5 
45207,id_5200,4.0 
45208,id_5201,3.5 
45209,id_5202,
45210,id_5203,4.0 
45211,id_5204,
45212,id_5205,4.0 
45213,id_5206,4.0 
45214,id_5207,4.5 
45215,id_5208,4.5 
45216,id_5209,1.5 
45217,id_5210,4.0 
45218,id_5211,
45219,id_5212,4.0 
45220,id_5213,4.5 
45221,id_5214,3.5 
45222,id_5215,4.0 
45223,id_5216,3.0 
45224,id_5217,4.0 
45225,id_5218,
45226,id_5219,4.5 
45227,id_5220,4.5 
45228,id_5221,3.5 
45229,id_5222,4.0 
45230,id_5223,
45231,id_5224,4.0 
45232,id_5225,4.0 
45233,id_5226,5.0 
45234,id_5227,3.0 
45235,id_5228,
45236,id_5229,
45237,id_5230,4.5 
45238,id_5231,5.0 
45239,id_5232,
45240,id_5233,
45241,id_5234,
45242,id_5235,3.0 
45243,id_5236,3.0 
45244,id_5237,4.0 
45245,id_5238,
45246,id_5239,
45247,id_5240,4.0 
45248,id_5241,
45249,id_5242,3.5 
45250,id_5243,4.0 
45251,id_5244,
45252,id_5245,4.0 
45253,id_5246,4.0 
45254,id_5247,3.5 
45255,id_5248,
45256,id_5249,3.5 
45257,id_5250,4.0 
45258,id_5251,5.0 
45259,id_5252,
45260,id_5253,4.0 
45261,id_5254,4.0 
45262,id_5255,
45263,id_5256,
45264,id_5257,3.5 
45265,id_5258,3.5 
45266,id_5259,4.0 
45267,id_5260,
45268,id_5261,4.5 
45269,id_5262,4.0 
45270,id_5263,4.0 
45271,id_5264,5.0 
45272,id_5265,
45273,id_5266,4.0 
45274,id_5267,
45275,id_5268,3.5 
45276,id_5269,
45277,id_5270,
45278,id_5271,
45279,id_5272,4.0 
45280,id_5273,4.5 
45281,id_5274,4.5 
45282,id_5275,4.0 
45283,id_5276,4.0 
45284,id_5277,4.5 
45285,id_5278,
45286,id_5279,4.5 
45287,id_5280,
45288,id_5281,4.0 
45289,id_5282,4.0 
45290,id_5283,
45291,id_5284,4.5 
45292,id_5285,3.0 
45293,id_5286,4.5 
45294,id_5287,
45295,id_5288,4.5 
45296,id_5289,5.0 
45297,id_5290,
45298,id_5291,
45299,id_5292,4.0 
45300,id_5293,4.5 
45301,id_5294,4.5 
45302,id_5295,3.5 
45303,id_5296,4.0 
45304,id_5297,3.5 
45305,id_5298,
45306,id_5299,
45307,id_5300,4.0 
45308,id_5301,4.0 
45309,id_5302,
45310,id_5303,4.5 
45311,id_5304,2.5 
45312,id_5305,4.0 
45313,id_5306,
45314,id_5307,3.0 
45315,id_5308,4.5 
45316,id_5309,3.5 
45317,id_5310,4.5 
45318,id_5311,4.0 
45319,id_5312,4.5 
45320,id_5313,4.0 
45321,id_5314,
45322,id_5315,3.5 
45323,id_5316,
45324,id_5317,4.5 
45325,id_5318,4.0 
45326,id_5319,
45327,id_5320,
45328,id_5321,4.5 
45329,id_5322,3.5 
45330,id_5323,2.5 
45331,id_5324,3.5 
45332,id_5325,4.5 
45333,id_5326,4.5 
45334,id_5327,4.0 
45335,id_5328,4.0 
45336,id_5329,4.0 
45337,id_5330,3.5 
45338,id_5331,1.0 
45339,id_5332,3.5 
45340,id_5333,4.5 
45341,id_5334,4.0 
45342,id_5335,4.0 
45343,id_5336,4.0 
45344,id_5337,3.0 
45345,id_5338,
45346,id_5339,4.0 
45347,id_5340,
45348,id_5341,4.0 
45349,id_5342,
45350,id_5343,4.0 
45351,id_5344,3.5 
45352,id_5345,3.5 
45353,id_5346,
45354,id_5347,4.5 
45355,id_5348,
45356,id_5349,4.5 
45357,id_5350,5.0 
45358,id_5351,4.5 
45359,id_5352,
45360,id_5353,
45361,id_5354,3.0 
45362,id_5355,4.5 
45363,id_5356,3.5 
45364,id_5357,
45365,id_5358,3.0 
45366,id_5359,4.0 
45367,id_5360,4.5 
45368,id_5361,3.5 
45369,id_5362,4.5 
45370,id_5363,3.0 
45371,id_5364,2.5 
45372,id_5365,4.0 
45373,id_5366,
45374,id_5367,
45375,id_5368,4.0 
45376,id_5369,4.0 
45377,id_5370,4.5 
45378,id_5371,4.0 
45379,id_5372,
45380,id_5373,5.0 
45381,id_5374,4.5 
45382,id_5375,4.0 
45383,id_5376,
45384,id_5377,3.5 
45385,id_5378,4.0 
45386,id_5379,
45387,id_5380,
45388,id_5381,4.5 
45389,id_5382,
45390,id_5383,
45391,id_5384,4.0 
45392,id_5385,3.5 
45393,id_5386,4.5 
45394,id_5387,
45395,id_5388,
45396,id_5389,4.5 
45397,id_5390,5.0 
45398,id_5391,
45399,id_5392,3.5 
45400,id_5393,4.0 
45401,id_5394,
45402,id_5395,
45403,id_5396,4.0 
45404,id_5397,4.0 
45405,id_5398,3.5 
45406,id_5399,4.0 
45407,id_5400,
45408,id_5401,4.5 
45409,id_5402,4.0 
45410,id_5403,4.0 
45411,id_5404,
45412,id_5405,5.0 
45413,id_5406,
45414,id_5407,4.0 
45415,id_5408,4.5 
45416,id_5409,
45417,id_5410,4.5 
45418,id_5411,4.5 
45419,id_5412,4.0 
45420,id_5413,4.0 
45421,id_5414,
45422,id_5415,
45423,id_5416,
45424,id_5417,
45425,id_5418,4.5 
45426,id_5419,4.0 
45427,id_5420,4.0 
45428,id_5421,4.0 
45429,id_5422,
45430,id_5423,3.5 
45431,id_5424,4.0 
45432,id_5425,3.5 
45433,id_5426,
45434,id_5427,
45435,id_5428,4.5 
45436,id_5429,3.5 
45437,id_5430,4.0 
45438,id_5431,
45439,id_5432,3.0 
45440,id_5433,2.5 
45441,id_5434,4.0 
45442,id_5435,
45443,id_5436,
45444,id_5437,4.5 
45445,id_5438,4.5 
45446,id_5439,
45447,id_5440,5.0 
45448,id_5441,4.5 
45449,id_5442,3.0 
45450,id_5443,
45451,id_5444,4.5 
45452,id_5445,3.0 
45453,id_5446,4.5 
45454,id_5447,4.0 
45455,id_5448,
45456,id_5449,2.5 
45457,id_5450,3.5 
45458,id_5451,4.0 
45459,id_5452,4.0 
45460,id_5453,3.5 
45461,id_5454,4.5 
45462,id_5455,3.0 
45463,id_5456,4.0 
45464,id_5457,4.0 
45465,id_5458,3.5 
45466,id_5459,3.0 
45467,id_5460,4.0 
45468,id_5461,4.5 
45469,id_5462,4.0 
45470,id_5463,4.0 
45471,id_5464,
45472,id_5465,4.0 
45473,id_5466,5.0 
45474,id_5467,3.5 
45475,id_5468,4.0 
45476,id_5469,4.0 
45477,id_5470,4.0 
45478,id_5471,4.5 
45479,id_5472,
45480,id_5473,3.0 
45481,id_5474,4.5 
45482,id_5475,
45483,id_5476,5.0 
45484,id_5477,
45485,id_5478,
45486,id_5479,
45487,id_5480,
45488,id_5481,
45489,id_5482,4.0 
45490,id_5483,5.0 
45491,id_5484,3.5 
45492,id_5485,4.0 
45493,id_5486,3.5 
45494,id_5487,2.5 
45495,id_5488,
45496,id_5489,4.0 
45497,id_5490,3.0 
45498,id_5491,4.5 
45499,id_5492,3.0 
45500,id_5493,4.0 
45501,id_5494,4.0 
45502,id_5495,
45503,id_5496,5.0 
45504,id_5497,
45505,id_5498,4.0 
45506,id_5499,
45507,id_5500,3.0 
45508,id_5501,4.5 
45509,id_5502,3.0 
45510,id_5503,
45511,id_5504,5.0 
45512,id_5505,
45513,id_5506,4.0 
45514,id_5507,4.0 
45515,id_5508,3.0 
45516,id_5509,4.0 
45517,id_5510,
45518,id_5511,
45519,id_5512,
45520,id_5513,
45521,id_5514,
45522,id_5515,5.0 
45523,id_5516,1.0 
45524,id_5517,4.5 
45525,id_5518,4.0 
45526,id_5519,
45527,id_5520,4.0 
45528,id_5521,4.0 
45529,id_5522,
45530,id_5523,4.0 
45531,id_5524,3.0 
45532,id_5525,
45533,id_5526,3.5 
45534,id_5527,4.0 
45535,id_5528,
45536,id_5529,
45537,id_5530,4.5 
45538,id_5531,3.5 
45539,id_5532,
45540,id_5533,4.0 
45541,id_5534,2.5 
45542,id_5535,4.5 
45543,id_5536,4.5 
45544,id_5537,4.0 
45545,id_5538,2.5 
45546,id_5539,4.0 
45547,id_5540,2.5 
45548,id_5541,
45549,id_5542,4.0 
45550,id_5543,
45551,id_5544,4.0 
45552,id_5545,5.0 
45553,id_5546,4.5 
45554,id_5547,4.0 
45555,id_5548,
45556,id_5549,4.0 
45557,id_5550,4.0 
45558,id_5551,3.5 
45559,id_5552,
45560,id_5553,4.5 
45561,id_5554,4.5 
45562,id_5555,4.0 
45563,id_5556,
45564,id_5557,4.0 
45565,id_5558,5.0 
45566,id_5559,4.0 
45567,id_5560,4.5 
45568,id_5561,
45569,id_5562,4.5 
45570,id_5563,4.5 
45571,id_5564,
45572,id_5565,4.5 
45573,id_5566,5.0 
45574,id_5567,4.5 
45575,id_5568,3.0 
45576,id_5569,
45577,id_5570,4.0 
45578,id_5571,4.5 
45579,id_5572,4.0 
45580,id_5573,
45581,id_5574,3.0 
45582,id_5575,5.0 
45583,id_5576,3.5 
45584,id_5577,3.5 
45585,id_5578,5.0 
45586,id_5579,4.0 
45587,id_5580,
45588,id_5581,3.0 
45589,id_5582,4.5 
45590,id_5583,3.0 
45591,id_5584,4.5 
45592,id_5585,5.0 
45593,id_5586,
45594,id_5587,4.0 
45595,id_5588,4.0 
45596,id_5589,2.5 
45597,id_5590,4.0 
45598,id_5591,
45599,id_5592,3.5 
45600,id_5593,3.0 
45601,id_5594,5.0 
45602,id_5595,4.5 
45603,id_5596,4.0 
45604,id_5597,3.0 
45605,id_5598,
45606,id_5599,
45607,id_5600,4.5 
45608,id_5601,3.0 
45609,id_5602,3.5 
45610,id_5603,3.0 
45611,id_5604,3.0 
45612,id_5605,3.0 
45613,id_5606,3.5 
45614,id_5607,3.5 
45615,id_5608,4.0 
45616,id_5609,5.0 
45617,id_5610,4.0 
45618,id_5611,3.5 
45619,id_5612,4.0 
45620,id_5613,4.5 
45621,id_5614,
45622,id_5615,4.5 
45623,id_5616,3.5 
45624,id_5617,4.0 
45625,id_5618,5.0 
45626,id_5619,4.5 
45627,id_5620,4.5 
45628,id_5621,2.5 
45629,id_5622,4.5 
45630,id_5623,4.0 
45631,id_5624,
45632,id_5625,
45633,id_5626,4.5 
45634,id_5627,4.0 
45635,id_5628,4.5 
45636,id_5629,4.0 
45637,id_5630,
45638,id_5631,4.5 
45639,id_5632,3.5 
45640,id_5633,3.5 
45641,id_5634,4.0 
45642,id_5635,4.0 
45643,id_5636,4.0 
45644,id_5637,3.5 
45645,id_5638,3.5 
45646,id_5639,
45647,id_5640,
45648,id_5641,4.0 
45649,id_5642,4.0 
45650,id_5643,
45651,id_5644,
45652,id_5645,4.5 
45653,id_5646,4.5 
45654,id_5647,4.5 
45655,id_5648,
45656,id_5649,3.5 
45657,id_5650,3.5 
45658,id_5651,4.0 
45659,id_5652,4.0 
45660,id_5653,4.5 
45661,id_5654,4.5 
45662,id_5655,1.5 
45663,id_5656,4.5 
45664,id_5657,
45665,id_5658,
45666,id_5659,3.5 
45667,id_5660,4.5 
45668,id_5661,3.5 
45669,id_5662,4.5 
45670,id_5663,4.0 
45671,id_5664,3.0 
45672,id_5665,4.0 
45673,id_5666,
45674,id_5667,
45675,id_5668,4.5 
45676,id_5669,4.5 
45677,id_5670,4.0 
45678,id_5671,4.0 
45679,id_5672,4.5 
45680,id_5673,4.0 
45681,id_5674,3.5 
45682,id_5675,
45683,id_5676,4.5 
45684,id_5677,4.5 
45685,id_5678,4.5 
45686,id_5679,3.5 
45687,id_5680,
45688,id_5681,
45689,id_5682,4.0 
45690,id_5683,4.5 
45691,id_5684,
45692,id_5685,4.5 
45693,id_5686,
45694,id_5687,
45695,id_5688,4.5 
45696,id_5689,3.0 
45697,id_5690,4.0 
45698,id_5691,4.5 
45699,id_5692,4.5 
45700,id_5693,
45701,id_5694,
45702,id_5695,
45703,id_5696,4.0 
45704,id_5697,4.0 
45705,id_5698,4.0 
45706,id_5699,
45707,id_5700,4.0 
45708,id_5701,
45709,id_5702,
45710,id_5703,4.5 
45711,id_5704,3.5 
45712,id_5705,3.5 
45713,id_5706,4.0 
45714,id_5707,4.5 
45715,id_5708,4.0 
45716,id_5709,
45717,id_5710,4.5 
45718,id_5711,4.0 
45719,id_5712,4.5 
45720,id_5713,4.5 
45721,id_5714,4.5 
45722,id_5715,4.0 
45723,id_5716,
45724,id_5717,4.0 
45725,id_5718,5.0 
45726,id_5719,4.5 
45727,id_5720,4.0 
45728,id_5721,4.0 
45729,id_5722,3.0 
45730,id_5723,4.0 
45731,id_5724,4.0 
45732,id_5725,4.5 
45733,id_5726,4.5 
45734,id_5727,2.0 
45735,id_5728,4.0 
45736,id_5729,4.0 
45737,id_5730,3.0 
45738,id_5731,3.0 
45739,id_5732,
45740,id_5733,
45741,id_5734,4.5 
45742,id_5735,4.0 
45743,id_5736,4.0 
45744,id_5737,4.0 
45745,id_5738,3.5 
45746,id_5739,3.5 
45747,id_5740,4.5 
45748,id_5741,
45749,id_5742,4.0 
45750,id_5743,4.0 
45751,id_5744,4.0 
45752,id_5745,4.0 
45753,id_5746,
45754,id_5747,4.5 
45755,id_5748,
45756,id_5749,
45757,id_5750,4.0 
45758,id_5751,4.5 
45759,id_5752,2.5 
45760,id_5753,
45761,id_5754,
45762,id_5755,
45763,id_5756,4.0 
45764,id_5757,4.5 
45765,id_5758,
45766,id_5759,4.0 
45767,id_5760,
45768,id_5761,5.0 
45769,id_5762,
45770,id_5763,
45771,id_5764,3.5 
45772,id_5765,5.0 
45773,id_5766,
45774,id_5767,
45775,id_5768,3.0 
45776,id_5769,3.0 
45777,id_5770,4.5 
45778,id_5771,4.0 
45779,id_5772,4.0 
45780,id_5773,
45781,id_5774,4.5 
45782,id_5775,
45783,id_5776,4.5 
45784,id_5777,4.0 
45785,id_5778,
45786,id_5779,
45787,id_5780,2.5 
45788,id_5781,
45789,id_5782,5.0 
45790,id_5783,3.5 
45791,id_5784,
45792,id_5785,
45793,id_5786,3.5 
45794,id_5787,5.0 
45795,id_5788,4.0 
45796,id_5789,4.0 
45797,id_5790,4.5 
45798,id_5791,4.0 
45799,id_5792,
45800,id_5793,
45801,id_5794,3.5 
45802,id_5795,4.0 
45803,id_5796,4.0 
45804,id_5797,4.0 
45805,id_5798,4.0 
45806,id_5799,3.0 
45807,id_5800,3.5 
45808,id_5801,4.0 
45809,id_5802,
45810,id_5803,4.0 
45811,id_5804,5.0 
45812,id_5805,4.5 
45813,id_5806,4.5 
45814,id_5807,
45815,id_5808,4.0 
45816,id_5809,3.5 
45817,id_5810,4.5 
45818,id_5811,4.0 
45819,id_5812,3.0 
45820,id_5813,4.0 
45821,id_5814,
45822,id_5815,3.5 
45823,id_5816,5.0 
45824,id_5817,
45825,id_5818,4.5 
45826,id_5819,
45827,id_5820,
45828,id_5821,4.0 
45829,id_5822,4.0 
45830,id_5823,
45831,id_5824,4.5 
45832,id_5825,3.0 
45833,id_5826,4.5 
45834,id_5827,4.5 
45835,id_5828,4.5 
45836,id_5829,4.5 
45837,id_5830,4.5 
45838,id_5831,4.0 
45839,id_5832,5.0 
45840,id_5833,
45841,id_5834,
45842,id_5835,4.5 
45843,id_5836,4.0 
45844,id_5837,4.5 
45845,id_5838,4.0 
45846,id_5839,
45847,id_5840,4.0 
45848,id_5841,2.5 
45849,id_5842,
45850,id_5843,3.5 
45851,id_5844,4.0 
45852,id_5845,4.5 
45853,id_5846,4.5 
45854,id_5847,4.0 
45855,id_5848,3.5 
45856,id_5849,
45857,id_5850,4.0 
45858,id_5851,4.0 
45859,id_5852,4.0 
45860,id_5853,4.5 
45861,id_5854,4.0 
45862,id_5855,4.0 
45863,id_5856,
45864,id_5857,
45865,id_5858,4.0 
45866,id_5859,4.5 
45867,id_5860,4.5 
45868,id_5861,4.5 
45869,id_5862,3.5 
45870,id_5863,4.5 
45871,id_5864,
45872,id_5865,4.5 
45873,id_5866,4.5 
45874,id_5867,
45875,id_5868,
45876,id_5869,
45877,id_5870,3.5 
45878,id_5871,3.5 
45879,id_5872,3.5 
45880,id_5873,4.0 
45881,id_5874,
45882,id_5875,4.5 
45883,id_5876,
45884,id_5877,3.5 
45885,id_5878,4.0 
45886,id_5879,
45887,id_5880,
45888,id_5881,4.0 
45889,id_5882,
45890,id_5883,4.5 
45891,id_5884,3.5 
45892,id_5885,3.5 
45893,id_5886,
45894,id_5887,4.5 
45895,id_5888,4.0 
45896,id_5889,4.5 
45897,id_5890,4.0 
45898,id_5891,3.5 
45899,id_5892,
45900,id_5893,
45901,id_5894,4.0 
45902,id_5895,4.5 
45903,id_5896,4.0 
45904,id_5897,4.0 
45905,id_5898,
45906,id_5899,4.5 
45907,id_5900,5.0 
45908,id_5901,4.0 
45909,id_5902,
45910,id_5903,4.0 
45911,id_5904,
45912,id_5905,3.5 
45913,id_5906,4.0 
45914,id_5907,4.0 
45915,id_5908,
45916,id_5909,4.0 
45917,id_5910,4.0 
45918,id_5911,4.0 
45919,id_5912,4.0 
45920,id_5913,4.5 
45921,id_5914,4.0 
45922,id_5915,4.5 
45923,id_5916,4.5 
45924,id_5917,4.5 
45925,id_5918,4.5 
45926,id_5919,5.0 
45927,id_5920,4.0 
45928,id_5921,
45929,id_5922,4.0 
45930,id_5923,5.0 
45931,id_5924,3.5 
45932,id_5925,
45933,id_5926,4.0 
45934,id_5927,4.0 
45935,id_5928,3.5 
45936,id_5929,4.5 
45937,id_5930,4.5 
45938,id_5931,5.0 
45939,id_5932,3.5 
45940,id_5933,
45941,id_5934,
45942,id_5935,
45943,id_5936,4.0 
45944,id_5937,4.5 
45945,id_5938,3.5 
45946,id_5939,3.5 
45947,id_5940,4.5 
45948,id_5941,4.5 
45949,id_5942,4.5 
45950,id_5943,4.0 
45951,id_5944,4.0 
45952,id_5945,
45953,id_5946,
45954,id_5947,5.0 
45955,id_5948,3.0 
45956,id_5949,
45957,id_5950,
45958,id_5951,3.5 
45959,id_5952,3.5 
45960,id_5953,
45961,id_5954,4.0 
45962,id_5955,4.0 
45963,id_5956,4.5 
45964,id_5957,
45965,id_5958,4.5 
45966,id_5959,4.5 
45967,id_5960,4.5 
45968,id_5961,3.5 
45969,id_5962,5.0 
45970,id_5963,
45971,id_5964,1.5 
45972,id_5965,
45973,id_5966,3.5 
45974,id_5967,4.0 
45975,id_5968,
45976,id_5969,4.5 
45977,id_5970,4.0 
45978,id_5971,
45979,id_5972,3.5 
45980,id_5973,1.0 
45981,id_5974,4.0 
45982,id_5975,
45983,id_5976,3.5 
45984,id_5977,4.0 
45985,id_5978,4.0 
45986,id_5979,4.0 
45987,id_5980,3.5 
45988,id_5981,
45989,id_5982,4.5 
45990,id_5983,
45991,id_5984,3.5 
45992,id_5985,4.0 
45993,id_5986,4.0 
45994,id_5987,4.0 
45995,id_5988,4.0 
45996,id_5989,
45997,id_5990,4.5 
45998,id_5991,4.0 
45999,id_5992,4.5 
46000,id_5993,4.5 
46001,id_5994,
46002,id_5995,5.0 
46003,id_5996,2.5 
46004,id_5997,
46005,id_5998,
46006,id_5999,4.0 
46007,id_6000,4.5 
46008,id_6001,5.0 
46009,id_6002,4.5 
46010,id_6003,4.0 
46011,id_6004,4.0 
46012,id_6005,4.0 
46013,id_6006,4.5 
46014,id_6007,4.5 
46015,id_6008,3.5 
46016,id_6009,4.5 
46017,id_6010,3.5 
46018,id_6011,4.0 
46019,id_6012,3.0 
46020,id_6013,5.0 
46021,id_6014,4.5 
46022,id_6015,
46023,id_6016,5.0 
46024,id_6017,4.5 
46025,id_6018,3.0 
46026,id_6019,4.0 
46027,id_6020,4.0 
46028,id_6021,
46029,id_6022,
46030,id_6023,3.0 
46031,id_6024,4.0 
46032,id_6025,4.0 
46033,id_6026,4.0 
46034,id_6027,4.0 
46035,id_6028,
46036,id_6029,4.5 
46037,id_6030,5.0 
46038,id_6031,3.5 
46039,id_6032,
46040,id_6033,4.5 
46041,id_6034,4.0 
46042,id_6035,
46043,id_6036,
46044,id_6037,3.0 
46045,id_6038,4.0 
46046,id_6039,
46047,id_6040,3.5 
46048,id_6041,
46049,id_6042,3.5 
46050,id_6043,4.5 
46051,id_6044,3.5 
46052,id_6045,4.5 
46053,id_6046,
46054,id_6047,
46055,id_6048,
46056,id_6049,
46057,id_6050,
46058,id_6051,4.0 
46059,id_6052,4.5 
46060,id_6053,4.0 
46061,id_6054,4.5 
46062,id_6055,4.0 
46063,id_6056,
46064,id_6057,4.0 
46065,id_6058,4.0 
46066,id_6059,4.5 
46067,id_6060,2.0 
46068,id_6061,5.0 
46069,id_6062,3.0 
46070,id_6063,4.0 
46071,id_6064,
46072,id_6065,
46073,id_6066,
46074,id_6067,3.5 
46075,id_6068,
46076,id_6069,4.5 
46077,id_6070,
46078,id_6071,3.5 
46079,id_6072,5.0 
46080,id_6073,4.0 
46081,id_6074,4.0 
46082,id_6075,3.0 
46083,id_6076,4.0 
46084,id_6077,
46085,id_6078,1.0 
46086,id_6079,
46087,id_6080,
46088,id_6081,4.0 
46089,id_6082,
46090,id_6083,5.0 
46091,id_6084,2.5 
46092,id_6085,4.0 
46093,id_6086,
46094,id_6087,4.0 
46095,id_6088,
46096,id_6089,4.5 
46097,id_6090,4.0 
46098,id_6091,4.0 
46099,id_6092,4.5 
46100,id_6093,
46101,id_6094,
46102,id_6095,3.5 
46103,id_6096,
46104,id_6097,3.5 
46105,id_6098,
46106,id_6099,3.5 
46107,id_6100,4.5 
46108,id_6101,
46109,id_6102,4.5 
46110,id_6103,
46111,id_6104,
46112,id_6105,4.0 
46113,id_6106,4.0 
46114,id_6107,5.0 
46115,id_6108,
46116,id_6109,
46117,id_6110,
46118,id_6111,4.5 
46119,id_6112,
46120,id_6113,3.0 
46121,id_6114,4.5 
46122,id_6115,3.5 
46123,id_6116,4.0 
46124,id_6117,4.5 
46125,id_6118,4.0 
46126,id_6119,4.5 
46127,id_6120,3.5 
46128,id_6121,4.5 
46129,id_6122,3.0 
46130,id_6123,2.5 
46131,id_6124,5.0 
46132,id_6125,
46133,id_6126,4.5 
46134,id_6127,
46135,id_6128,
46136,id_6129,3.0 
46137,id_6130,2.5 
46138,id_6131,2.5 
46139,id_6132,3.5 
46140,id_6133,4.0 
46141,id_6134,4.0 
46142,id_6135,
46143,id_6136,
46144,id_6137,
46145,id_6138,
46146,id_6139,4.0 
46147,id_6141,3.5 
46148,id_6142,4.0 
46149,id_6143,4.0 
46150,id_6144,4.0 
46151,id_6145,
46152,id_6146,
46153,id_6147,
46154,id_6148,4.5 
46155,id_6149,4.0 
46156,id_6150,4.0 
46157,id_6151,4.0 
46158,id_6152,3.0 
46159,id_6153,5.0 
46160,id_6154,3.0 
46161,id_6155,3.5 
46162,id_6156,4.5 
46163,id_6157,2.5 
46164,id_6158,4.0 
46165,id_6159,3.5 
46166,id_6160,5.0 
46167,id_6161,4.0 
46168,id_6162,4.5 
46169,id_6163,4.0 
46170,id_6164,4.0 
46171,id_6165,3.5 
